path,license_expression,copyright,evidence
src/novelvideo/newapi_provisioner.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/novel_source.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/official_defaults.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/official_media_catalog_remote.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/official_media_catalog_schema.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/official_media_models.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/audit.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/auth.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/auth_contract.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/credit_quote.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/lifecycle.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/audit.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/auth.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/credit_quote.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/lifecycle.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/project.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/release_feed.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/tasks.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/local/usage.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/product_surface_access.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/project.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/registry.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/release_feed.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/tasks.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ports/usage.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/project_config.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/project_context.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/prompts/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/release-notes.md,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/release_notes.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/render_plan/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/render_plan/ref_image_hash.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/security/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/security/operator_auth.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/security/sandbox_wrap.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/assets.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/character_voice_storage.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/models.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/narration_audio_task.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/panel_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/pipeline.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/prompt.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/request.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/spoken_dialogue.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/voice_audio_records.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/voice_audio_task.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/voice_clone.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/seedance2_i2v/voice_reference_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/background_anchor_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/character_promotion_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/character_ref_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/placeholder_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/prop_promotion_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/prop_ref_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/sketch_pose_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/services/style_service.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/api_coverage.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/billing_errors.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/env_guard.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/node_identity.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/project_dirs.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/provider_costs.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/provider_errors.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/shared/runtime_env.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/skills/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/skills/director_scene_catalog.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/skills/director_skill.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/sqlite_pragmas.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/sqlite_schema.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/sqlite_store.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/stage_asset_tasks.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/storage/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/storage/media_relay.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/STYLE_DESIGN.md,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/anime.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/anime.png,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/chinese_period_drama.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/chinese_period_drama.png,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/guoman_fantasy.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/guoman_fantasy.png,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/post_apocalyptic.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/post_apocalyptic.png,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/realistic.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/realistic.png,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/republican_era_drama.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/styles/presets/republican_era_drama.png,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/cancel.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/client.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/limits.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/queues.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/registry.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/run_core.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/audio.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/character_image.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/episode_assets.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/freezone.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/graph_build.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/identity.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/ingest.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/prop_reference.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/render.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/scene_reference.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/script.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/sketch.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/sketch_edit_execute.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/stage_asset.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/runners/video.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_backend/subprocesses.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_identity.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_jobs.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_scopes.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/task_state.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/telemetry.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/time_of_day.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/ui/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/asset_resolver.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/async_ops.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/background_anchor.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/debug_context.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/derived_scenes.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/document_parsers.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/error_redaction.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/identity_resolver.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/logging.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/media_io.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/oss_client.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/path_resolver.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/project_paths.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/ref_image_hash.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/screenplay_quality.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/screenplay_scene_parser.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/state_index_files.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/static_urls.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/text_utils.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/utils/upload_safety.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/artifact_store.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/copy_back_passed.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/emit_human_override.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/migrate_to_global_shared.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/register_failure_mode.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/run_gate.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/seed_mirror_once.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/cli/show_trend.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/consistency_verifier.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/continuity_verifier.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/convergence_log.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/episode_reviewer.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/failure_registry.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/frame_verifier.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/global_registry_db.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/image_verifier.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/models.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/prompts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/render_repair_context.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/replay_capture.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/report_formatter.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/routes.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sanitize.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/schemas.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/similarity_detector.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_color_verifier.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_comparer.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_edit_execute.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_edit_label_validation.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_edit_tasks.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_scorer.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_select_context.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_selector.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/sketch_visual_gate.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/task_services.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/trace_ids.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/training_db.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/utils.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/verification/version_hash.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/video_billing.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/video_duration.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/video_request_usage.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/workflows/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/workflows/literal_script_writing.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
src/novelvideo/workflows/script_writing.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/compliance/test_generate_p0b_artifacts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/conftest.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/__init__.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_l014_inline_task_backend_concurrency.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m01_auth.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m02_projects.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m03_episodes_scripts_content.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m03_task_completion.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m04_route_contracts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m05_route_contracts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m06_route_contracts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m07_tasks.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m08_chat_agent.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/contract/test_m09_route_contracts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/fixtures/foss_only_short_novel.txt,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_access_local.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_auth_local.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_cancel_memory.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_credit_quote.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_product_surface_access.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_project_access.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_project_local_uniqueness.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_project_registry.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_registry.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_registry_isolation.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_tasks.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_usage_meter.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/ports/test_usage_noop.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/sandbox_smoke.sh,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_acceptance_run_script.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_ai_identity_detector.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_assets.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_audio_indextts2_cutover.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_audio_prereq.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_auth_ports.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_beat_image_upload.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_beats_media_urls.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_character_identity_costume.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_character_voice_samples.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_characters_asset_contract.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_compose_export_contract.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_config_runtime.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_coverage.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_episode_detail.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_freezone_asset_library_folders.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_freezone_canvas_from_preset.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_freezone_projection.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_generation_sketches.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_grid_cut.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_grid_upload_prompt.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_ingest_chapter_preview.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_model_credit_cost.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_narrator_voice.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_novel_prerequisites.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_pipeline_manual_shots.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_project_resolution.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_render_regenerate.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_render_settings.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_scripts.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_seedance2_config.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_seedance2_prompt_route.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_sketch_ai_detection.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
tests/test_api_sketch_pose_editor.py,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
